ens_id	gene_symbol	ens_gs	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	DE
ENSMUSG00000042918.17	Mamstr	ENSMUSG00000042918.17_Mamstr	1003.07934925642	1.09086238055484	0.0891949580138495	12.2300901849795	2.14700133012873e-34	7.31104680271038e-33	UP
ENSMUSG00000022893.14	Adamts1	ENSMUSG00000022893.14_Adamts1	26446.1220458281	1.09032572708828	0.0972037561661074	11.2169094085734	3.36837264809832e-29	8.99008207369824e-28	UP
ENSMUSG00000060036.14	Rpl3	ENSMUSG00000060036.14_Rpl3	9377.42775659459	1.09005147457719	0.0675487328283704	16.13726015182	1.39602183948502e-58	1.1348210459204e-56	UP
ENSMUSG00000103532.1	Gm4430	ENSMUSG00000103532.1_Gm4430	26.0263718368793	1.08986915277273	0.389054109613042	2.80133052406702	0.00508923645621067	0.0149591347846924	UP
ENSMUSG00000026786.14	Apbb1ip	ENSMUSG00000026786.14_Apbb1ip	62.3083579637592	1.08912508822677	0.2429631216659	4.4826765509065	7.37126131456191e-06	3.62820639524025e-05	UP
ENSMUSG00000107290.1	Gm43282	ENSMUSG00000107290.1_Gm43282	57.7231891483145	1.08892097680118	0.268166955811945	4.06060833820554	4.89450189445002e-05	0.000213099451358134	UP
ENSMUSG00000089900.2	Tbc1d22bos	ENSMUSG00000089900.2_Tbc1d22bos	36.0929576309814	1.08876210377781	0.399005613680754	2.72868868619211	0.00635867012221606	0.0182145704199234	UP
ENSMUSG00000041817.14	Fam169a	ENSMUSG00000041817.14_Fam169a	31.1880832192813	1.08852378558163	0.322756310769179	3.37258714783146	0.000744655168398145	0.00264871141342046	UP
ENSMUSG00000074252.2	Gm10654	ENSMUSG00000074252.2_Gm10654	24.6646242339262	1.08832581873154	0.430440481737827	2.52840024325226	0.0114583643642103	0.0306341491068825	UP
ENSMUSG00000048865.16	Arhgap30	ENSMUSG00000048865.16_Arhgap30	106.321550569422	1.08782389742673	0.288042215343127	3.77661273064045	0.000158975623631161	0.000635878645796227	UP
ENSMUSG00000113642.1	Gm49329	ENSMUSG00000113642.1_Gm49329	19.4173297723361	1.08667658998469	0.438229632078199	2.47969673988359	0.0131494165845796	0.0345081588971109	UP
ENSMUSG00000112719.1	Gm45925	ENSMUSG00000112719.1_Gm45925	17.7694319510902	1.08476647000763	0.464795007450631	2.3338599869166	0.0196030545182663	0.0487525643709108	UP
ENSMUSG00000024480.9	Ap3s1	ENSMUSG00000024480.9_Ap3s1	485.13348677078	1.08467971958388	0.0991525571391472	10.9395032350167	7.46075780968154e-28	1.87136580883856e-26	UP
ENSMUSG00000071866.12	Ppia	ENSMUSG00000071866.12_Ppia	7189.0534056113	1.08410543162102	0.0716625708857001	15.1279171012458	1.0599754658918e-51	6.96111474065836e-50	UP
ENSMUSG00000054150.12	Syne3	ENSMUSG00000054150.12_Syne3	764.881356626645	1.08361719642778	0.108389317462246	9.99745382477593	1.56365725678827e-23	3.09976159388443e-22	UP
ENSMUSG00000096255.2	Dynlt1b	ENSMUSG00000096255.2_Dynlt1b	40.5171945850571	1.0835084634089	0.290632197708271	3.72810883292598	0.000192922066939989	0.000760816605653149	UP
ENSMUSG00000032231.14	Anxa2	ENSMUSG00000032231.14_Anxa2	13615.1987164652	1.08335544240346	0.0631737563649577	17.1488210412069	6.41405597416942e-66	6.26439466810547e-64	UP
ENSMUSG00000093826.1	Gm6900	ENSMUSG00000093826.1_Gm6900	24.2297329658405	1.08281020836234	0.461560892576401	2.34597476904546	0.0189773920760307	0.0473910466351228	UP
ENSMUSG00000049173.8	Myoz3	ENSMUSG00000049173.8_Myoz3	31.050920428221	1.08241526184656	0.421236489034332	2.56961419540828	0.0101811829862707	0.0276183621897381	UP
ENSMUSG00000021123.12	Rdh12	ENSMUSG00000021123.12_Rdh12	17.7308583272984	1.08216151602884	0.457940967479555	2.36310265487911	0.0181226488705073	0.0454994526209355	UP
ENSMUSG00000103591.1	Gm38365	ENSMUSG00000103591.1_Gm38365	69.2053236707669	1.08190778215118	0.296091561068048	3.65396358561713	0.000258222906263261	0.000995949276681226	UP
ENSMUSG00000020372.15	Rack1	ENSMUSG00000020372.15_Rack1	9668.15883387146	1.08132936618305	0.0729951605438462	14.8137131027135	1.19455150132996e-49	7.37276080554647e-48	UP
ENSMUSG00000058498.12	Rnf207	ENSMUSG00000058498.12_Rnf207	33.5123648887399	1.08039259702701	0.344978475284142	3.13176813752551	0.00173757038879672	0.00572880416427437	UP
ENSMUSG00000066392.12	Nrxn3	ENSMUSG00000066392.12_Nrxn3	17.0843104420153	1.07996096149538	0.427202011072856	2.52798660470538	0.0114718728789567	0.0306641149445235	UP
ENSMUSG00000083716.4	Gm13436	ENSMUSG00000083716.4_Gm13436	31.3814789918754	1.0799594969423	0.327217471201078	3.30043347923391	0.000965355956714488	0.00336109765916406	UP
ENSMUSG00000026193.15	Fn1	ENSMUSG00000026193.15_Fn1	6153.43079552932	1.07918344664839	0.122759916337415	8.7910083262208	1.48223581776239e-18	2.17985954820731e-17	UP
ENSMUSG00000096842.1	Gm10736	ENSMUSG00000096842.1_Gm10736	271.494787185297	1.07894866225506	0.149617051335292	7.21140172611163	5.53788086098773e-13	5.5034110099335e-12	UP
ENSMUSG00000017314.12	Mpp2	ENSMUSG00000017314.12_Mpp2	220.92152253135	1.07791845636272	0.145963410278835	7.38485387744482	1.52620908558037e-13	1.5852478710101e-12	UP
ENSMUSG00000030826.19	Bcat2	ENSMUSG00000030826.19_Bcat2	744.507150993196	1.07784906439521	0.102473301324157	10.5183403917633	7.1115151300653e-26	1.60282610239164e-24	UP
ENSMUSG00000004446.12	Bid	ENSMUSG00000004446.12_Bid	273.842900780635	1.07761758770875	0.13705248880431	7.86280933028091	3.75612539287467e-15	4.39445245064578e-14	UP
ENSMUSG00000097325.2	Gm16897	ENSMUSG00000097325.2_Gm16897	203.333502071013	1.07739934025218	0.176136400224153	6.11684659662096	9.5445164014682e-10	7.21330614547468e-09	UP
ENSMUSG00000045327.7	6330549D23Rik	ENSMUSG00000045327.7_6330549D23Rik	48.1320470852903	1.07467130664917	0.317845369154088	3.38111361983751	0.000721926845322895	0.00257198496483757	UP
ENSMUSG00000087678.1	Gm14120	ENSMUSG00000087678.1_Gm14120	27.168104131568	1.07374321129606	0.403439203474102	2.66147464611725	0.00777991998566859	0.0217712013620783	UP
ENSMUSG00000108185.1	Gm19653	ENSMUSG00000108185.1_Gm19653	47.3892842919509	1.07364861300395	0.293434160949887	3.65890804781692	0.000253292194810878	0.000978488813422551	UP
ENSMUSG00000067288.13	Rps28	ENSMUSG00000067288.13_Rps28	2990.94221784934	1.07301606864809	0.0789718922979137	13.5873161630754	4.76225055811646e-42	2.18547137058622e-40	UP
ENSMUSG00000026547.15	Tagln2	ENSMUSG00000026547.15_Tagln2	14141.8472026793	1.07291091860516	0.0610727608985388	17.5677487446097	4.35098819481547e-69	4.65905213808695e-67	UP
ENSMUSG00000057614.6	Gnai1	ENSMUSG00000057614.6_Gnai1	591.667024514605	1.07256394877467	0.0880812686607463	12.176981157092	4.12260574219159e-34	1.38614170118606e-32	UP
ENSMUSG00000060301.6	2610008E11Rik	ENSMUSG00000060301.6_2610008E11Rik	1505.58208040888	1.07210320840948	0.0651521165254844	16.4553857278009	7.67315001013412e-61	6.55734611282712e-59	UP
ENSMUSG00000019055.15	Plod1	ENSMUSG00000019055.15_Plod1	3228.88852059799	1.07107888722095	0.118642826644141	9.0277593472512	1.75222658879153e-19	2.70995461351211e-18	UP
ENSMUSG00000018677.9	Slc25a39	ENSMUSG00000018677.9_Slc25a39	1201.37238563132	1.07040477531238	0.0753905601253504	14.1981273720826	9.40933076177383e-46	5.00760451299752e-44	UP
ENSMUSG00000038886.10	Man2a2	ENSMUSG00000038886.10_Man2a2	2436.51471667978	1.06959157987428	0.120360437586055	8.88657104714786	6.30237577990751e-19	9.41929626791894e-18	UP
ENSMUSG00000024378.9	Stard4	ENSMUSG00000024378.9_Stard4	3407.2860936083	1.06954159888145	0.0595370458719813	17.9643041272357	3.70899970229507e-72	4.28108480789149e-70	UP
ENSMUSG00000031781.14	Ciapin1	ENSMUSG00000031781.14_Ciapin1	922.882509598728	1.06886611742723	0.133674087793898	7.99606068062525	1.2846308879771e-15	1.56259641268857e-14	UP
ENSMUSG00000084349.3	Rpl3-ps1	ENSMUSG00000084349.3_Rpl3-ps1	31.0181014295772	1.06776186741673	0.314141185506882	3.39898719645387	0.00067635882526399	0.00242161344944458	UP
ENSMUSG00000029545.13	Acads	ENSMUSG00000029545.13_Acads	420.209659549905	1.0674107550537	0.137963509445003	7.73690637000795	1.01865018162612e-14	1.1542826091244e-13	UP
ENSMUSG00000095677.2	Dynlt1f	ENSMUSG00000095677.2_Dynlt1f	102.318336701427	1.06705275252935	0.241858092175392	4.41189601278891	1.02469327356433e-05	4.93077003303479e-05	UP
ENSMUSG00000054364.5	Rhob	ENSMUSG00000054364.5_Rhob	20265.1459200866	1.06472829719949	0.0943921436322155	11.2798402094568	1.65045491930112e-29	4.46309122853202e-28	UP
ENSMUSG00000020176.17	Grb10	ENSMUSG00000020176.17_Grb10	4649.59077644066	1.06453313956343	0.0874405212910343	12.1743686319101	4.25675209269361e-34	1.42944308624042e-32	UP
ENSMUSG00000020460.15	Rps27a	ENSMUSG00000020460.15_Rps27a	3468.78964073572	1.06358101720707	0.0755005914344183	14.087055438909	4.56189826941945e-45	2.38031102852311e-43	UP
ENSMUSG00000084274.2	Gm12504	ENSMUSG00000084274.2_Gm12504	65.4533191340854	1.06344096933545	0.253816889406288	4.18979592659488	2.79205442840202e-05	0.000126391421433758	UP
ENSMUSG00000072692.7	Rpl37rt	ENSMUSG00000072692.7_Rpl37rt	70.9602885965239	1.06308742986284	0.262738777984933	4.04617635057968	5.20610191266986e-05	0.000225928215002468	UP
ENSMUSG00000024542.9	Cep192	ENSMUSG00000024542.9_Cep192	2523.51789291087	1.06196886410238	0.0627382330399012	16.9269807682816	2.84609137521632e-64	2.65333336844031e-62	UP
ENSMUSG00000061731.9	Ext1	ENSMUSG00000061731.9_Ext1	2625.85654046703	1.05636172746191	0.0906646686021427	11.651305230017	2.25970931671591e-31	6.62094829797762e-30	UP
ENSMUSG00000081049.1	Rps24-ps3	ENSMUSG00000081049.1_Rps24-ps3	18.4289531581072	1.05596656915597	0.444924640242807	2.37336050567957	0.0176270499029287	0.0444182999302323	UP
ENSMUSG00000059796.16	Eif4a1	ENSMUSG00000059796.16_Eif4a1	10137.0128006767	1.05589755005866	0.0665820569482574	15.858590113538	1.22615700443565e-56	9.31425191147227e-55	UP
ENSMUSG00000017615.12	Tnfaip1	ENSMUSG00000017615.12_Tnfaip1	9608.66930794507	1.05579615565148	0.073646572414988	14.3359849756785	1.30383461181411e-46	7.22747240224525e-45	UP
ENSMUSG00000027834.15	Serpini1	ENSMUSG00000027834.15_Serpini1	29.4807129824269	1.05546243057257	0.342431467046815	3.08225888139034	0.00205436087497074	0.00667667284365489	UP
ENSMUSG00000032485.14	Scap	ENSMUSG00000032485.14_Scap	2476.8005793999	1.05458835905716	0.0766503672793312	13.7584253864564	4.53292276521578e-43	2.18161226875358e-41	UP
ENSMUSG00000078974.10	Sec61g	ENSMUSG00000078974.10_Sec61g	460.477420406905	1.05402627378522	0.107803530427508	9.77728901461166	1.40934895838162e-22	2.65565168037662e-21	UP
ENSMUSG00000085839.1	Gm15949	ENSMUSG00000085839.1_Gm15949	31.7135486735349	1.05236805635475	0.399723788026112	2.63273812537272	0.00846996256657405	0.0234511538850014	UP
ENSMUSG00000023830.14	Igf2r	ENSMUSG00000023830.14_Igf2r	8537.7332656837	1.05207698872465	0.0690993804898267	15.2255632578289	2.39288856926504e-52	1.61115121015944e-50	UP
ENSMUSG00000018570.17	2810408A11Rik	ENSMUSG00000018570.17_2810408A11Rik	42.7751958514555	1.05144824607602	0.294928470129216	3.5650957861591	0.000363723328133656	0.00136782729891117	UP
ENSMUSG00000017286.15	Glod4	ENSMUSG00000017286.15_Glod4	1189.5702702854	1.0513944607485	0.0899268973839126	11.691657238656	1.40615656703455e-31	4.15197702622836e-30	UP
ENSMUSG00000113448.1	Gm7042	ENSMUSG00000113448.1_Gm7042	61.0793075566982	1.05060827739405	0.284081393794118	3.69826500554082	0.000217078190284542	0.00084904735038239	UP
ENSMUSG00000027281.16	Slx4ip	ENSMUSG00000027281.16_Slx4ip	315.284462515682	1.0506063637325	0.11215459726646	9.36748371746581	7.42822708731547e-21	1.24879457017082e-19	UP
ENSMUSG00000046688.14	Tifa	ENSMUSG00000046688.14_Tifa	203.229179516192	1.05031481523622	0.171100416609959	6.1385871293962	8.32586434606716e-10	6.31737396298203e-09	UP
ENSMUSG00000025271.13	Pfkfb1	ENSMUSG00000025271.13_Pfkfb1	55.0877996611815	1.04940298812604	0.291647726874923	3.59818675554462	0.00032044349308446	0.00121674520878823	UP
ENSMUSG00000037110.20	Ralgapa2	ENSMUSG00000037110.20_Ralgapa2	11002.3231040086	1.04917741089283	0.0962944654355759	10.895511036351	1.2108488175272e-27	2.9921095478895e-26	UP
ENSMUSG00000062933.7	Gm10123	ENSMUSG00000062933.7_Gm10123	658.815444019121	1.04914452707038	0.104535515932133	10.0362495723608	1.05613580832921e-23	2.12366131655217e-22	UP
ENSMUSG00000055612.15	Cdca7	ENSMUSG00000055612.15_Cdca7	258.925409359632	1.04794699238091	0.178343378536154	5.87600728988362	4.20279824913551e-09	2.99223523943124e-08	UP
ENSMUSG00000111313.1	Gm18942	ENSMUSG00000111313.1_Gm18942	60.8781719351406	1.04729798864849	0.254764602983817	4.11084576264708	3.94212475603049e-05	0.000174281002105854	UP
ENSMUSG00000034205.16	Loxl2	ENSMUSG00000034205.16_Loxl2	599.299035472736	1.04551927081659	0.116580917069116	8.96818533514146	3.01439515450223e-19	4.59535837647187e-18	UP
ENSMUSG00000038900.17	Rpl12	ENSMUSG00000038900.17_Rpl12	3905.96771369043	1.04549194898606	0.0813484637175962	12.8520183566775	8.37949954553195e-38	3.34464964644488e-36	UP
ENSMUSG00000030064.16	Frmd4b	ENSMUSG00000030064.16_Frmd4b	3962.00509624759	1.04543623375484	0.0835529925175812	12.5122536279578	6.39828233368465e-36	2.35306761190391e-34	UP
ENSMUSG00000008683.16	Rps15a	ENSMUSG00000008683.16_Rps15a	2501.11304498842	1.0454034071952	0.0738733087232993	14.1513007236603	1.83334566881996e-45	9.67970209262309e-44	UP
ENSMUSG00000062190.12	Lancl2	ENSMUSG00000062190.12_Lancl2	761.999548333789	1.04484950424827	0.0925021734456455	11.2954049113476	1.38265339400109e-29	3.75032425679055e-28	UP
ENSMUSG00000047714.14	Ppp1r2	ENSMUSG00000047714.14_Ppp1r2	13317.9216161047	1.04484357544152	0.0834468568141453	12.5210656857768	5.72611177759244e-36	2.11096373384204e-34	UP
ENSMUSG00000034173.13	Zbed5	ENSMUSG00000034173.13_Zbed5	46.3201634428379	1.0432109589389	0.322648995615675	3.23326888697812	0.00122382314176722	0.00417807892816124	UP
ENSMUSG00000041827.15	Oasl1	ENSMUSG00000041827.15_Oasl1	82.5761943763173	1.04253457313749	0.217869214453535	4.78513945052954	1.70868656670628e-06	9.08267741788067e-06	UP
ENSMUSG00000040767.10	Snrnp25	ENSMUSG00000040767.10_Snrnp25	102.434979995534	1.0424393344164	0.195161683709497	5.34141392204887	9.22244055671551e-08	5.69471821592649e-07	UP
ENSMUSG00000073902.5	Gm1966	ENSMUSG00000073902.5_Gm1966	62.3123353814189	1.04226040094476	0.316001869310682	3.29827289698735	0.000972815378206166	0.00338485924952512	UP
ENSMUSG00000038459.10	Abhd17c	ENSMUSG00000038459.10_Abhd17c	2559.1124461479	1.04048820726137	0.12036755860705	8.64425779921427	5.41561578108239e-18	7.68884790047922e-17	UP
ENSMUSG00000030124.2	Lag3	ENSMUSG00000030124.2_Lag3	89.9811731930487	1.04000711559723	0.236960427882106	4.38894850457756	1.13900033160239e-05	5.44544280620701e-05	UP
ENSMUSG00000049882.10	Vcpkmt	ENSMUSG00000049882.10_Vcpkmt	93.4995939883725	1.03821570468318	0.221910526044977	4.67853293481337	2.88934765686406e-06	1.49676853652548e-05	UP
ENSMUSG00000020267.6	Hint1	ENSMUSG00000020267.6_Hint1	1146.10624214143	1.03776037012136	0.11831532835522	8.77114051533274	1.76865563089881e-18	2.58398164858383e-17	UP
ENSMUSG00000052482.6	Gm8174	ENSMUSG00000052482.6_Gm8174	18.2649906208191	1.03751723251208	0.444673971011074	2.33320882297884	0.0196371879993101	0.0488128568032035	UP
ENSMUSG00000020547.5	Bzw2	ENSMUSG00000020547.5_Bzw2	699.142866638255	1.03681254817579	0.109369000976372	9.47994897018199	2.54407455343943e-21	4.37630063344229e-20	UP
ENSMUSG00000081895.3	Rpl17-ps10	ENSMUSG00000081895.3_Rpl17-ps10	43.2710661481183	1.03629049371288	0.288100446968388	3.59697634841432	0.000321937743845669	0.00122224491871808	UP
ENSMUSG00000024579.7	Pcyox1l	ENSMUSG00000024579.7_Pcyox1l	392.24374065456	1.03584444896578	0.104900447843798	9.87454744243035	5.36746934712974e-23	1.03256013854632e-21	UP
ENSMUSG00000005161.15	Prdx2	ENSMUSG00000005161.15_Prdx2	2392.86751933486	1.03539993108197	0.0894272376745471	11.578127179217	5.31955062971434e-31	1.52020555669961e-29	UP
ENSMUSG00000068196.5	Col8a1	ENSMUSG00000068196.5_Col8a1	127.144969825122	1.03526745079475	0.185592444658989	5.57817670162691	2.43052693897123e-08	1.59933711189018e-07	UP
ENSMUSG00000028234.6	Rps20	ENSMUSG00000028234.6_Rps20	4109.74390536195	1.03386458606012	0.0781592030913908	13.2276756308688	6.07367599781174e-40	2.59107877007447e-38	UP
ENSMUSG00000048234.13	Rnf149	ENSMUSG00000048234.13_Rnf149	253.848491885968	1.03366913635235	0.136149136318788	7.59218283935384	3.1456072070053e-14	3.42471722990536e-13	UP
ENSMUSG00000027857.10	Tshb	ENSMUSG00000027857.10_Tshb	126.435482125373	1.03333133178577	0.203252836451531	5.08397004354809	3.6962626049138e-07	2.1378188684342e-06	UP
ENSMUSG00000085852.1	Gm13807	ENSMUSG00000085852.1_Gm13807	32.0908516791272	1.03306992116854	0.299973926798997	3.44386571257165	0.000573460451649727	0.00208199564574301	UP
ENSMUSG00000027018.11	Hat1	ENSMUSG00000027018.11_Hat1	598.380525940374	1.03282991791883	0.107419976512076	9.6148775251568	6.91916443176202e-22	1.23649920404873e-20	UP
ENSMUSG00000033739.8	Fkbpl	ENSMUSG00000033739.8_Fkbpl	150.336557237424	1.0323812076676	0.225529634694435	4.5775855978588	4.70373338372585e-06	2.37484649138955e-05	UP
ENSMUSG00000026914.15	Psmd14	ENSMUSG00000026914.15_Psmd14	1276.57812177809	1.03150285346814	0.0926198758066603	11.1369492183444	8.29110283476952e-29	2.17156851555462e-27	UP
ENSMUSG00000036427.5	Gpi1	ENSMUSG00000036427.5_Gpi1	7674.33491482893	1.03124850283708	0.0805046442971417	12.8098013703502	1.44503984654111e-37	5.71648329797116e-36	UP
ENSMUSG00000041649.13	Klf8	ENSMUSG00000041649.13_Klf8	170.807948615435	1.03078172148698	0.234009221604227	4.40487650196246	1.05844159880246e-05	5.08124385107489e-05	UP
ENSMUSG00000063235.16	Ptpmt1	ENSMUSG00000063235.16_Ptpmt1	153.800952227911	1.03040757181868	0.150423786840379	6.85003079275013	7.38340938817393e-12	6.76275659625151e-11	UP
ENSMUSG00000036181.2	H1f2	ENSMUSG00000036181.2_H1f2	2148.76413311363	1.03004760957756	0.10936343959928	9.41857364171956	4.57257171684284e-21	7.80528038964024e-20	UP
ENSMUSG00000031609.3	Sap30	ENSMUSG00000031609.3_Sap30	166.884665861778	1.02959537048198	0.211266844978666	4.87343563343294	1.09674011952041e-06	5.97637069421063e-06	UP
ENSMUSG00000029777.10	Gars	ENSMUSG00000029777.10_Gars	3654.63180797487	1.02759012470035	0.0800907814127202	12.8303171298207	1.10909266812203e-37	4.40711442774033e-36	UP
ENSMUSG00000032766.9	Gng11	ENSMUSG00000032766.9_Gng11	2501.2867245946	1.02750840399863	0.0722101824577474	14.229411545939	6.0186085031203e-46	3.2419021922969e-44	UP
ENSMUSG00000061477.4	Rps7	ENSMUSG00000061477.4_Rps7	4634.82379503619	1.02741855637893	0.0764256934215799	13.443365841792	3.36763386150605e-41	1.4817033275468e-39	UP
ENSMUSG00000085223.1	Gm11210	ENSMUSG00000085223.1_Gm11210	31.0866481007762	1.02721448656521	0.428268534955437	2.39852896657958	0.0164610744723269	0.0418919183598025	UP
ENSMUSG00000044906.6	4930503L19Rik	ENSMUSG00000044906.6_4930503L19Rik	2227.18014795247	1.02678052347176	0.0778936774708501	13.1818211286277	1.11662410227371e-39	4.72580133951174e-38	UP
ENSMUSG00000001630.13	Stk38l	ENSMUSG00000001630.13_Stk38l	808.552359047832	1.0267623114867	0.207210464833939	4.95516629582178	7.22684537038247e-07	4.02778800398218e-06	UP
ENSMUSG00000024304.14	Cdh2	ENSMUSG00000024304.14_Cdh2	69.262966967572	1.02664034262391	0.23757480572317	4.32133508222328	1.55087945386151e-05	7.26860588474415e-05	UP
ENSMUSG00000021874.12	4933413J09Rik	ENSMUSG00000021874.12_4933413J09Rik	59.1788054964141	1.02628828508284	0.268220027533335	3.82629252006652	0.000130087695511471	0.000529627153064947	UP
ENSMUSG00000022378.14	Fam49b	ENSMUSG00000022378.14_Fam49b	1198.6905687949	1.0252939163934	0.0813673396727919	12.6008042110814	2.09002530754642e-36	7.87095265185173e-35	UP
ENSMUSG00000018770.9	Atp5g3	ENSMUSG00000018770.9_Atp5g3	1316.60598738648	1.02407786766443	0.0987240747783207	10.3731320851975	3.28575167458134e-25	7.14583987759888e-24	UP
ENSMUSG00000031328.16	Flna	ENSMUSG00000031328.16_Flna	33731.1304835159	1.02399895716657	0.0739638326343935	13.8445902638421	1.37160615571102e-43	6.77243239439313e-42	UP
ENSMUSG00000087701.4	Gm13493	ENSMUSG00000087701.4_Gm13493	30.7212299083593	1.02374386037307	0.321314477631772	3.18611183634956	0.00144198843806541	0.00484228434812821	UP
ENSMUSG00000037169.15	Mycn	ENSMUSG00000037169.15_Mycn	360.286095748127	1.02342572413095	0.181527506388736	5.6378548049865	1.72181586691625e-08	1.14973144151234e-07	UP
ENSMUSG00000002308.16	Cd320	ENSMUSG00000002308.16_Cd320	132.645972786162	1.02306800216132	0.221632585247676	4.61605409248842	3.9110504633631e-06	1.99694252211127e-05	UP
ENSMUSG00000027108.15	Ola1	ENSMUSG00000027108.15_Ola1	581.78207634272	1.02172582447776	0.0996359120225411	10.2545939886274	1.12849249452487e-24	2.38991226223324e-23	UP
ENSMUSG00000025809.15	Itgb1	ENSMUSG00000025809.15_Itgb1	46618.5966019043	1.02144400093252	0.0806915239533842	12.6586282039066	1.0023555954787e-36	3.83440563016478e-35	UP
ENSMUSG00000030603.16	Psmc4	ENSMUSG00000030603.16_Psmc4	2262.40489712184	1.02123284478159	0.0705608087871992	14.4730887065294	1.79239089243256e-47	1.03219262127277e-45	UP
ENSMUSG00000042606.9	Hirip3	ENSMUSG00000042606.9_Hirip3	334.679248591092	1.02006034546073	0.116128082676738	8.78392480051736	1.57867254623903e-18	2.31657380849594e-17	UP
ENSMUSG00000049124.4	Gm8186	ENSMUSG00000049124.4_Gm8186	58.797045780861	1.0191280308228	0.250598950347947	4.06676895257454	4.76694628150055e-05	0.000207953351936599	UP
ENSMUSG00000025324.8	Atp10a	ENSMUSG00000025324.8_Atp10a	380.871844642321	1.01806804292649	0.155770271166246	6.53570180820928	6.33119474285032e-11	5.36581835437439e-10	UP
ENSMUSG00000097365.7	C030034L19Rik	ENSMUSG00000097365.7_C030034L19Rik	26.672563900853	1.01763284321236	0.356909853243109	2.85123213597356	0.00435501624993455	0.0130484097395218	UP
ENSMUSG00000025192.13	Entpd7	ENSMUSG00000025192.13_Entpd7	556.721972494159	1.01715775166243	0.110660155238744	9.19172532758479	3.8659015560449e-20	6.23949958770128e-19	UP
ENSMUSG00000037563.15	Rps16	ENSMUSG00000037563.15_Rps16	4823.68144114471	1.01599726015982	0.0823747313818529	12.3338461093136	5.95356896534556e-35	2.08320222208673e-33	UP
ENSMUSG00000061533.16	Cep128	ENSMUSG00000061533.16_Cep128	484.587113579513	1.01317877755848	0.14382451442893	7.04454857074552	1.86063738041588e-12	1.77814245426626e-11	UP
ENSMUSG00000024245.4	Tmem178	ENSMUSG00000024245.4_Tmem178	80.1391310442837	1.01303311818868	0.312350168119248	3.24326099866842	0.00118169906715552	0.00404618495281463	UP
ENSMUSG00000045752.13	Tssc4	ENSMUSG00000045752.13_Tssc4	468.713876433645	1.01179054208808	0.111637575316878	9.06317195815258	1.26711051287908e-19	1.97572909970146e-18	UP
ENSMUSG00000104735.1	C130075A20Rik	ENSMUSG00000104735.1_C130075A20Rik	316.754799791773	1.01154923212612	0.161082310018486	6.27970403460213	3.39218155830916e-10	2.67590937542003e-09	UP
ENSMUSG00000021939.8	Ctsb	ENSMUSG00000021939.8_Ctsb	8910.70488031269	1.01137596528607	0.186203833768909	5.43155285696885	5.5865762934807e-08	3.52973658087857e-07	UP
ENSMUSG00000035439.13	Haus8	ENSMUSG00000035439.13_Haus8	220.211606621893	1.01131398079368	0.171277763065531	5.90452585725766	3.53662401822499e-09	2.53554735676076e-08	UP
ENSMUSG00000025508.13	Rplp2	ENSMUSG00000025508.13_Rplp2	4039.61348560776	1.01121744120163	0.0821945280430677	12.3027343215813	8.7559048500987e-35	3.02016417876043e-33	UP
ENSMUSG00000019917.10	Septin10	ENSMUSG00000019917.10_Septin10	1488.62002884129	1.01074172248682	0.0831705272923661	12.1526429540815	5.55406241853647e-34	1.85109957831797e-32	UP
ENSMUSG00000032899.14	Styk1	ENSMUSG00000032899.14_Styk1	24.1656038410027	1.01074077442041	0.40366426649057	2.5039144118644	0.0122827742884092	0.0325025417677505	UP
ENSMUSG00000036639.12	Nudt1	ENSMUSG00000036639.12_Nudt1	97.7985109191464	1.01069889666696	0.216017840089959	4.67877512452704	2.88593741378645e-06	1.49558307606974e-05	UP
ENSMUSG00000044702.13	Palb2	ENSMUSG00000044702.13_Palb2	116.913547639758	1.00985187904784	0.185741088215632	5.43687930736939	5.42218394255505e-08	3.43074728192561e-07	UP
ENSMUSG00000063687.3	Pcdhb5	ENSMUSG00000063687.3_Pcdhb5	161.033670579087	1.00911278563683	0.179747517724408	5.61405686382839	1.97637218738138e-08	1.31182503440751e-07	UP
ENSMUSG00000101523.2	Csnk2a3	ENSMUSG00000101523.2_Csnk2a3	20.6765455355636	1.00882933972415	0.431940906694772	2.33557258432351	0.0195135288327978	0.0485661550703713	UP
ENSMUSG00000038990.14	Cables2	ENSMUSG00000038990.14_Cables2	1373.65064109826	1.00816833537261	0.129990608261179	7.75570134533862	8.78565640491479e-15	1.00064911031287e-13	UP
ENSMUSG00000011179.8	Odc1	ENSMUSG00000011179.8_Odc1	2430.20780446975	1.00792333326115	0.224809115333293	4.48346292260813	7.34413682836641e-06	3.61619058642167e-05	UP
ENSMUSG00000053137.7	Mapk11	ENSMUSG00000053137.7_Mapk11	1387.45331023889	1.00766295263876	0.078114807203766	12.8997687981259	4.51449583921726e-38	1.81280124338931e-36	UP
ENSMUSG00000062794.8	Zfp599	ENSMUSG00000062794.8_Zfp599	25.3300444045724	1.00764057548693	0.361105154962592	2.7904353112636	0.00526372175645853	0.0154108502462341	UP
ENSMUSG00000085192.1	Gm12195	ENSMUSG00000085192.1_Gm12195	46.6891560348581	1.00605635667868	0.276120275873767	3.6435439356819	0.000268909724751754	0.00103432486887709	UP
ENSMUSG00000042279.13	H1f8	ENSMUSG00000042279.13_H1f8	45.5859707253505	1.00596008144738	0.370586330431231	2.71450941074054	0.00663740144901949	0.018935698142008	UP
